"Preference Share","1 Item","2 Item","3 Item"
0.16219796589754,"X19","X32","X39"
0.16219796589754,"X19","X33","X39"
0.16219796589754,"X19","X34","X39"
0.16219796589754,"X19","X35","X39"
0.16219796589754,"X19","X36","X39"
0.16219796589754,"X19","X37","X39"
0.16219796589754,"X19","X38","X39"
0.16219796589754,"X19","X39","X40"
0.16219796589754,"X21","X22","X39"
0.16219796589754,"X21","X24","X39"
0.16219796589754,"X21","X25","X39"
0.16219796589754,"X21","X26","X39"
0.16219796589754,"X21","X27","X39"
0.16219796589754,"X21","X28","X39"
0.16219796589754,"X21","X30","X39"
0.16219796589754,"X21","X31","X39"
0.16219796589754,"X21","X32","X39"
0.16219796589754,"X21","X33","X39"
0.16219796589754,"X21","X34","X39"
0.16219796589754,"X21","X35","X39"
0.16219796589754,"X21","X36","X39"
0.16219796589754,"X21","X37","X39"
0.16219796589754,"X21","X38","X39"
0.16219796589754,"X21","X39","X40"
0.16219796589754,"X22","X24","X39"
0.16219796589754,"X22","X25","X39"
0.16219796589754,"X22","X26","X39"
0.16219796589754,"X22","X27","X39"
0.16219796589754,"X22","X28","X39"
0.16219796589754,"X22","X30","X39"
0.16219796589754,"X22","X31","X39"
0.16219796589754,"X22","X32","X39"
0.16219796589754,"X22","X33","X39"
0.16219796589754,"X22","X34","X39"
0.16219796589754,"X22","X35","X39"
0.16219796589754,"X22","X36","X39"
0.16219796589754,"X22","X37","X39"
0.16219796589754,"X22","X38","X39"
0.16219796589754,"X22","X39","X40"
0.16219796589754,"X24","X25","X39"
0.16219796589754,"X24","X26","X39"
0.16219796589754,"X24","X27","X39"
0.16219796589754,"X24","X28","X39"
0.16219796589754,"X24","X30","X39"
0.16219796589754,"X24","X31","X39"
0.16219796589754,"X24","X32","X39"
0.16219796589754,"X24","X33","X39"
0.16219796589754,"X24","X34","X39"
0.16219796589754,"X24","X35","X39"
0.16219796589754,"X24","X36","X39"
0.16219796589754,"X24","X37","X39"
0.16219796589754,"X24","X38","X39"
0.16219796589754,"X24","X39","X40"
0.16219796589754,"X25","X26","X39"
0.16219796589754,"X25","X27","X39"
0.16219796589754,"X25","X28","X39"
0.16219796589754,"X25","X30","X39"
0.16219796589754,"X25","X31","X39"
0.16219796589754,"X25","X32","X39"
0.16219796589754,"X25","X33","X39"
0.16219796589754,"X25","X34","X39"
0.16219796589754,"X25","X35","X39"
0.16219796589754,"X25","X36","X39"
0.16219796589754,"X25","X37","X39"
0.16219796589754,"X25","X38","X39"
0.16219796589754,"X25","X39","X40"
0.16219796589754,"X26","X27","X39"
0.16219796589754,"X26","X28","X39"
0.16219796589754,"X26","X30","X39"
0.16219796589754,"X26","X31","X39"
0.16219796589754,"X26","X32","X39"
0.16219796589754,"X26","X33","X39"
0.16219796589754,"X26","X34","X39"
0.16219796589754,"X26","X35","X39"
0.16219796589754,"X26","X36","X39"
0.16219796589754,"X26","X37","X39"
0.16219796589754,"X26","X38","X39"
0.16219796589754,"X26","X39","X40"
0.16219796589754,"X27","X28","X39"
0.16219796589754,"X27","X30","X39"
0.16219796589754,"X27","X31","X39"
0.16219796589754,"X27","X32","X39"
0.16219796589754,"X27","X33","X39"
0.16219796589754,"X27","X34","X39"
0.16219796589754,"X27","X35","X39"
0.16219796589754,"X27","X36","X39"
0.16219796589754,"X27","X37","X39"
0.16219796589754,"X27","X38","X39"
0.16219796589754,"X27","X39","X40"
0.16219796589754,"X28","X30","X39"
0.16219796589754,"X28","X31","X39"
0.16219796589754,"X28","X32","X39"
0.16219796589754,"X28","X33","X39"
0.16219796589754,"X28","X34","X39"
0.16219796589754,"X28","X35","X39"
0.16219796589754,"X28","X36","X39"
0.16219796589754,"X28","X37","X39"
0.16219796589754,"X28","X38","X39"
0.16219796589754,"X28","X39","X40"
0.16219796589754,"X30","X31","X39"
0.16219796589754,"X30","X32","X39"
0.16219796589754,"X30","X33","X39"
0.16219796589754,"X30","X34","X39"
0.16219796589754,"X30","X35","X39"
0.16219796589754,"X30","X36","X39"
0.16219796589754,"X30","X37","X39"
0.16219796589754,"X30","X38","X39"
0.16219796589754,"X30","X39","X40"
0.16219796589754,"X31","X32","X39"
0.16219796589754,"X31","X33","X39"
0.16219796589754,"X31","X34","X39"
0.16219796589754,"X31","X35","X39"
0.16219796589754,"X31","X36","X39"
0.16219796589754,"X31","X37","X39"
0.16219796589754,"X31","X38","X39"
0.16219796589754,"X31","X39","X40"
0.16219796589754,"X32","X33","X39"
0.16219796589754,"X32","X34","X39"
0.16219796589754,"X32","X35","X39"
0.16219796589754,"X32","X36","X39"
0.16219796589754,"X32","X37","X39"
0.16219796589754,"X32","X38","X39"
0.16219796589754,"X32","X39","X40"
0.16219796589754,"X33","X34","X39"
0.16219796589754,"X33","X35","X39"
0.16219796589754,"X33","X36","X39"
0.16219796589754,"X33","X37","X39"
0.16219796589754,"X33","X38","X39"
0.16219796589754,"X33","X39","X40"
0.16219796589754,"X34","X35","X39"
0.16219796589754,"X34","X36","X39"
0.16219796589754,"X34","X37","X39"
0.16219796589754,"X34","X38","X39"
0.16219796589754,"X34","X39","X40"
0.16219796589754,"X35","X36","X39"
0.16219796589754,"X35","X37","X39"
0.16219796589754,"X35","X38","X39"
0.16219796589754,"X35","X39","X40"
0.16219796589754,"X36","X37","X39"
0.16219796589754,"X36","X38","X39"
0.16219796589754,"X36","X39","X40"
0.16219796589754,"X37","X38","X39"
0.16219796589754,"X37","X39","X40"
0.16219796589754,"X38","X39","X40"
0.133071342016996,"X1","X2","X20"
0.133071342016996,"X1","X4","X20"
0.133071342016996,"X1","X6","X20"
0.133071342016996,"X1","X7","X20"
0.133071342016996,"X1","X8","X20"
0.133071342016996,"X1","X10","X20"
0.133071342016996,"X1","X11","X20"
0.133071342016996,"X1","X14","X20"
0.133071342016996,"X1","X15","X20"
0.133071342016996,"X1","X16","X20"
0.133071342016996,"X1","X17","X20"
0.133071342016996,"X1","X19","X20"
0.133071342016996,"X1","X20","X21"
0.133071342016996,"X1","X20","X22"
0.133071342016996,"X1","X20","X24"
0.133071342016996,"X1","X20","X25"
0.133071342016996,"X1","X20","X26"
0.133071342016996,"X1","X20","X27"
0.133071342016996,"X1","X20","X28"
0.133071342016996,"X1","X20","X30"
0.133071342016996,"X1","X20","X31"
0.133071342016996,"X1","X20","X32"
0.133071342016996,"X1","X20","X33"
0.133071342016996,"X1","X20","X34"
0.133071342016996,"X1","X20","X35"
0.133071342016996,"X1","X20","X36"
0.133071342016996,"X1","X20","X37"
0.133071342016996,"X1","X20","X38"
0.133071342016996,"X1","X20","X40"
0.133071342016996,"X2","X4","X20"
0.133071342016996,"X2","X6","X20"
0.133071342016996,"X2","X7","X20"
0.133071342016996,"X2","X8","X20"
0.133071342016996,"X2","X10","X20"
0.133071342016996,"X2","X11","X20"
0.133071342016996,"X2","X14","X20"
0.133071342016996,"X2","X15","X20"
0.133071342016996,"X2","X16","X20"
0.133071342016996,"X2","X17","X20"
0.133071342016996,"X2","X19","X20"
0.133071342016996,"X2","X20","X21"
0.133071342016996,"X2","X20","X22"
0.133071342016996,"X2","X20","X24"
0.133071342016996,"X2","X20","X25"
0.133071342016996,"X2","X20","X26"
0.133071342016996,"X2","X20","X27"
0.133071342016996,"X2","X20","X28"
0.133071342016996,"X2","X20","X30"
0.133071342016996,"X2","X20","X31"
0.133071342016996,"X2","X20","X32"
0.133071342016996,"X2","X20","X33"
0.133071342016996,"X2","X20","X34"
0.133071342016996,"X2","X20","X35"
0.133071342016996,"X2","X20","X36"
0.133071342016996,"X2","X20","X37"
0.133071342016996,"X2","X20","X38"
0.133071342016996,"X2","X20","X40"
0.133071342016996,"X4","X6","X20"
0.133071342016996,"X4","X7","X20"
0.133071342016996,"X4","X8","X20"
0.133071342016996,"X4","X10","X20"
0.133071342016996,"X4","X11","X20"
0.133071342016996,"X4","X14","X20"
0.133071342016996,"X4","X15","X20"
0.133071342016996,"X4","X16","X20"
0.133071342016996,"X4","X17","X20"
0.133071342016996,"X4","X19","X20"
0.133071342016996,"X4","X20","X21"
0.133071342016996,"X4","X20","X22"
0.133071342016996,"X4","X20","X24"
0.133071342016996,"X4","X20","X25"
0.133071342016996,"X4","X20","X26"
0.133071342016996,"X4","X20","X27"
0.133071342016996,"X4","X20","X28"
0.133071342016996,"X4","X20","X30"
0.133071342016996,"X4","X20","X31"
0.133071342016996,"X4","X20","X32"
0.133071342016996,"X4","X20","X33"
0.133071342016996,"X4","X20","X34"
0.133071342016996,"X4","X20","X35"
0.133071342016996,"X4","X20","X36"
0.133071342016996,"X4","X20","X37"
0.133071342016996,"X4","X20","X38"
0.133071342016996,"X4","X20","X40"
0.133071342016996,"X6","X7","X20"
0.133071342016996,"X6","X8","X20"
0.133071342016996,"X6","X10","X20"
0.133071342016996,"X6","X11","X20"
0.133071342016996,"X6","X14","X20"
0.133071342016996,"X6","X15","X20"
0.133071342016996,"X6","X16","X20"
0.133071342016996,"X6","X17","X20"
0.133071342016996,"X6","X19","X20"
0.133071342016996,"X6","X20","X21"
0.133071342016996,"X6","X20","X22"
0.133071342016996,"X6","X20","X24"
0.133071342016996,"X6","X20","X25"
0.133071342016996,"X6","X20","X26"
0.133071342016996,"X6","X20","X27"
0.133071342016996,"X6","X20","X28"
0.133071342016996,"X6","X20","X30"
0.133071342016996,"X6","X20","X31"
0.133071342016996,"X6","X20","X32"
0.133071342016996,"X6","X20","X33"
0.133071342016996,"X6","X20","X34"
0.133071342016996,"X6","X20","X35"
0.133071342016996,"X6","X20","X36"
0.133071342016996,"X6","X20","X37"
0.133071342016996,"X6","X20","X38"
0.133071342016996,"X6","X20","X40"
0.133071342016996,"X7","X8","X20"
0.133071342016996,"X7","X10","X20"
0.133071342016996,"X7","X11","X20"
0.133071342016996,"X7","X14","X20"
0.133071342016996,"X7","X15","X20"
0.133071342016996,"X7","X16","X20"
0.133071342016996,"X7","X17","X20"
0.133071342016996,"X7","X19","X20"
0.133071342016996,"X7","X20","X21"
0.133071342016996,"X7","X20","X22"
0.133071342016996,"X7","X20","X24"
0.133071342016996,"X7","X20","X25"
0.133071342016996,"X7","X20","X26"
0.133071342016996,"X7","X20","X27"
0.133071342016996,"X7","X20","X28"
0.133071342016996,"X7","X20","X30"
0.133071342016996,"X7","X20","X31"
0.133071342016996,"X7","X20","X32"
0.133071342016996,"X7","X20","X33"
0.133071342016996,"X7","X20","X34"
0.133071342016996,"X7","X20","X35"
0.133071342016996,"X7","X20","X36"
0.133071342016996,"X7","X20","X37"
0.133071342016996,"X7","X20","X38"
0.133071342016996,"X7","X20","X40"
0.133071342016996,"X8","X10","X20"
0.133071342016996,"X8","X11","X20"
0.133071342016996,"X8","X14","X20"
0.133071342016996,"X8","X15","X20"
0.133071342016996,"X8","X16","X20"
0.133071342016996,"X8","X17","X20"
0.133071342016996,"X8","X19","X20"
0.133071342016996,"X8","X20","X21"
0.133071342016996,"X8","X20","X22"
0.133071342016996,"X8","X20","X24"
0.133071342016996,"X8","X20","X25"
0.133071342016996,"X8","X20","X26"
0.133071342016996,"X8","X20","X27"
0.133071342016996,"X8","X20","X28"
0.133071342016996,"X8","X20","X30"
0.133071342016996,"X8","X20","X31"
0.133071342016996,"X8","X20","X32"
0.133071342016996,"X8","X20","X33"
0.133071342016996,"X8","X20","X34"
0.133071342016996,"X8","X20","X35"
0.133071342016996,"X8","X20","X36"
0.133071342016996,"X8","X20","X37"
0.133071342016996,"X8","X20","X38"
0.133071342016996,"X8","X20","X40"
0.133071342016996,"X10","X11","X20"
0.133071342016996,"X10","X14","X20"
0.133071342016996,"X10","X15","X20"
0.133071342016996,"X10","X16","X20"
0.133071342016996,"X10","X17","X20"
0.133071342016996,"X10","X19","X20"
0.133071342016996,"X10","X20","X21"
0.133071342016996,"X10","X20","X22"
0.133071342016996,"X10","X20","X24"
0.133071342016996,"X10","X20","X25"
0.133071342016996,"X10","X20","X26"
0.133071342016996,"X10","X20","X27"
0.133071342016996,"X10","X20","X28"
0.133071342016996,"X10","X20","X30"
0.133071342016996,"X10","X20","X31"
0.133071342016996,"X10","X20","X32"
0.133071342016996,"X10","X20","X33"
0.133071342016996,"X10","X20","X34"
0.133071342016996,"X10","X20","X35"
0.133071342016996,"X10","X20","X36"
0.133071342016996,"X10","X20","X37"
0.133071342016996,"X10","X20","X38"
0.133071342016996,"X10","X20","X40"
0.133071342016996,"X11","X14","X20"
0.133071342016996,"X11","X15","X20"
0.133071342016996,"X11","X16","X20"
0.133071342016996,"X11","X17","X20"
0.133071342016996,"X11","X19","X20"
0.133071342016996,"X11","X20","X21"
0.133071342016996,"X11","X20","X22"
0.133071342016996,"X11","X20","X24"
0.133071342016996,"X11","X20","X25"
0.133071342016996,"X11","X20","X26"
0.133071342016996,"X11","X20","X27"
0.133071342016996,"X11","X20","X28"
0.133071342016996,"X11","X20","X30"
0.133071342016996,"X11","X20","X31"
0.133071342016996,"X11","X20","X32"
0.133071342016996,"X11","X20","X33"
0.133071342016996,"X11","X20","X34"
0.133071342016996,"X11","X20","X35"
0.133071342016996,"X11","X20","X36"
0.133071342016996,"X11","X20","X37"
0.133071342016996,"X11","X20","X38"
0.133071342016996,"X11","X20","X40"
0.133071342016996,"X14","X15","X20"
0.133071342016996,"X14","X16","X20"
0.133071342016996,"X14","X17","X20"
0.133071342016996,"X14","X19","X20"
0.133071342016996,"X14","X20","X21"
0.133071342016996,"X14","X20","X22"
0.133071342016996,"X14","X20","X24"
0.133071342016996,"X14","X20","X25"
0.133071342016996,"X14","X20","X26"
0.133071342016996,"X14","X20","X27"
0.133071342016996,"X14","X20","X28"
0.133071342016996,"X14","X20","X30"
0.133071342016996,"X14","X20","X31"
0.133071342016996,"X14","X20","X32"
0.133071342016996,"X14","X20","X33"
0.133071342016996,"X14","X20","X34"
0.133071342016996,"X14","X20","X35"
0.133071342016996,"X14","X20","X36"
0.133071342016996,"X14","X20","X37"
0.133071342016996,"X14","X20","X38"
0.133071342016996,"X14","X20","X40"
0.133071342016996,"X15","X16","X20"
0.133071342016996,"X15","X17","X20"
0.133071342016996,"X15","X19","X20"
0.133071342016996,"X15","X20","X21"
0.133071342016996,"X15","X20","X22"
0.133071342016996,"X15","X20","X24"
0.133071342016996,"X15","X20","X25"
0.133071342016996,"X15","X20","X26"
0.133071342016996,"X15","X20","X27"
0.133071342016996,"X15","X20","X28"
0.133071342016996,"X15","X20","X30"
0.133071342016996,"X15","X20","X31"
0.133071342016996,"X15","X20","X32"
0.133071342016996,"X15","X20","X33"
0.133071342016996,"X15","X20","X34"
0.133071342016996,"X15","X20","X35"
0.133071342016996,"X15","X20","X36"
0.133071342016996,"X15","X20","X37"
0.133071342016996,"X15","X20","X38"
0.133071342016996,"X15","X20","X40"
0.133071342016996,"X16","X17","X20"
0.133071342016996,"X16","X19","X20"
0.133071342016996,"X16","X20","X21"
0.133071342016996,"X16","X20","X22"
0.133071342016996,"X16","X20","X24"
0.133071342016996,"X16","X20","X25"
0.133071342016996,"X16","X20","X26"
0.133071342016996,"X16","X20","X27"
0.133071342016996,"X16","X20","X28"
0.133071342016996,"X16","X20","X30"
0.133071342016996,"X16","X20","X31"
0.133071342016996,"X16","X20","X32"
0.133071342016996,"X16","X20","X33"
0.133071342016996,"X16","X20","X34"
0.133071342016996,"X16","X20","X35"
0.133071342016996,"X16","X20","X36"
0.133071342016996,"X16","X20","X37"
0.133071342016996,"X16","X20","X38"
0.133071342016996,"X16","X20","X40"
0.133071342016996,"X17","X19","X20"
0.133071342016996,"X17","X20","X21"
0.133071342016996,"X17","X20","X22"
0.133071342016996,"X17","X20","X24"
0.133071342016996,"X17","X20","X25"
0.133071342016996,"X17","X20","X26"
0.133071342016996,"X17","X20","X27"
0.133071342016996,"X17","X20","X28"
0.133071342016996,"X17","X20","X30"
0.133071342016996,"X17","X20","X31"
0.133071342016996,"X17","X20","X32"
0.133071342016996,"X17","X20","X33"
0.133071342016996,"X17","X20","X34"
0.133071342016996,"X17","X20","X35"
0.133071342016996,"X17","X20","X36"
0.133071342016996,"X17","X20","X37"
0.133071342016996,"X17","X20","X38"
0.133071342016996,"X17","X20","X40"
0.133071342016996,"X19","X20","X21"
0.133071342016996,"X19","X20","X22"
0.133071342016996,"X19","X20","X24"
0.133071342016996,"X19","X20","X25"
0.133071342016996,"X19","X20","X26"
0.133071342016996,"X19","X20","X27"
0.133071342016996,"X19","X20","X28"
0.133071342016996,"X19","X20","X30"
0.133071342016996,"X19","X20","X31"
0.133071342016996,"X19","X20","X32"
0.133071342016996,"X19","X20","X33"
0.133071342016996,"X19","X20","X34"
0.133071342016996,"X19","X20","X35"
0.133071342016996,"X19","X20","X36"
0.133071342016996,"X19","X20","X37"
0.133071342016996,"X19","X20","X38"
0.133071342016996,"X19","X20","X40"
0.133071342016996,"X20","X21","X22"
0.133071342016996,"X20","X21","X24"
0.133071342016996,"X20","X21","X25"
0.133071342016996,"X20","X21","X26"
0.133071342016996,"X20","X21","X27"
0.133071342016996,"X20","X21","X28"
0.133071342016996,"X20","X21","X30"
0.133071342016996,"X20","X21","X31"
0.133071342016996,"X20","X21","X32"
0.133071342016996,"X20","X21","X33"
0.133071342016996,"X20","X21","X34"
0.133071342016996,"X20","X21","X35"
0.133071342016996,"X20","X21","X36"
0.133071342016996,"X20","X21","X37"
0.133071342016996,"X20","X21","X38"
0.133071342016996,"X20","X21","X40"
0.133071342016996,"X20","X22","X24"
0.133071342016996,"X20","X22","X25"
0.133071342016996,"X20","X22","X26"
0.133071342016996,"X20","X22","X27"
0.133071342016996,"X20","X22","X28"
0.133071342016996,"X20","X22","X30"
0.133071342016996,"X20","X22","X31"
0.133071342016996,"X20","X22","X32"
0.133071342016996,"X20","X22","X33"
0.133071342016996,"X20","X22","X34"
0.133071342016996,"X20","X22","X35"
0.133071342016996,"X20","X22","X36"
0.133071342016996,"X20","X22","X37"
0.133071342016996,"X20","X22","X38"
0.133071342016996,"X20","X22","X40"
0.133071342016996,"X20","X24","X25"
0.133071342016996,"X20","X24","X26"
0.133071342016996,"X20","X24","X27"
0.133071342016996,"X20","X24","X28"
0.133071342016996,"X20","X24","X30"
0.133071342016996,"X20","X24","X31"
0.133071342016996,"X20","X24","X32"
0.133071342016996,"X20","X24","X33"
0.133071342016996,"X20","X24","X34"
0.133071342016996,"X20","X24","X35"
0.133071342016996,"X20","X24","X36"
0.133071342016996,"X20","X24","X37"
0.133071342016996,"X20","X24","X38"
0.133071342016996,"X20","X24","X40"
0.133071342016996,"X20","X25","X26"
0.133071342016996,"X20","X25","X27"
0.133071342016996,"X20","X25","X28"
0.133071342016996,"X20","X25","X30"
0.133071342016996,"X20","X25","X31"
0.133071342016996,"X20","X25","X32"
0.133071342016996,"X20","X25","X33"
0.133071342016996,"X20","X25","X34"
0.133071342016996,"X20","X25","X35"
0.133071342016996,"X20","X25","X36"
0.133071342016996,"X20","X25","X37"
0.133071342016996,"X20","X25","X38"
0.133071342016996,"X20","X25","X40"
0.133071342016996,"X20","X26","X27"
0.133071342016996,"X20","X26","X28"
0.133071342016996,"X20","X26","X30"
0.133071342016996,"X20","X26","X31"
0.133071342016996,"X20","X26","X32"
0.133071342016996,"X20","X26","X33"
0.133071342016996,"X20","X26","X34"
0.133071342016996,"X20","X26","X35"
0.133071342016996,"X20","X26","X36"
0.133071342016996,"X20","X26","X37"
0.133071342016996,"X20","X26","X38"
0.133071342016996,"X20","X26","X40"
0.133071342016996,"X20","X27","X28"
0.133071342016996,"X20","X27","X30"
0.133071342016996,"X20","X27","X31"
0.133071342016996,"X20","X27","X32"
0.133071342016996,"X20","X27","X33"
0.133071342016996,"X20","X27","X34"
0.133071342016996,"X20","X27","X35"
0.133071342016996,"X20","X27","X36"
0.133071342016996,"X20","X27","X37"
0.133071342016996,"X20","X27","X38"
0.133071342016996,"X20","X27","X40"
0.133071342016996,"X20","X28","X30"
0.133071342016996,"X20","X28","X31"
0.133071342016996,"X20","X28","X32"
0.133071342016996,"X20","X28","X33"
0.133071342016996,"X20","X28","X34"
0.133071342016996,"X20","X28","X35"
0.133071342016996,"X20","X28","X36"
0.133071342016996,"X20","X28","X37"
0.133071342016996,"X20","X28","X38"
0.133071342016996,"X20","X28","X40"
0.133071342016996,"X20","X30","X31"
0.133071342016996,"X20","X30","X32"
0.133071342016996,"X20","X30","X33"
0.133071342016996,"X20","X30","X34"
0.133071342016996,"X20","X30","X35"
0.133071342016996,"X20","X30","X36"
0.133071342016996,"X20","X30","X37"
0.133071342016996,"X20","X30","X38"
0.133071342016996,"X20","X30","X40"
0.133071342016996,"X20","X31","X32"
0.133071342016996,"X20","X31","X33"
0.133071342016996,"X20","X31","X34"
0.133071342016996,"X20","X31","X35"
0.133071342016996,"X20","X31","X36"
0.133071342016996,"X20","X31","X37"
0.133071342016996,"X20","X31","X38"
0.133071342016996,"X20","X31","X40"
0.133071342016996,"X20","X32","X33"
0.133071342016996,"X20","X32","X34"
0.133071342016996,"X20","X32","X35"
